price,id,bedrooms,level,date,sqft_lot
1500000.0,2344300170,5,high_level,2014-08-15,12240
1500000.0,8964800390,3,high_level,2014-05-08,12757
1500000.0,6669200200,5,high_level,2015-03-19,11500
1500000.0,1338800365,6,high_level,2014-05-07,6480
1500000.0,3232200085,6,high_level,2015-04-28,3959
1500000.0,7237500360,4,high_level,2014-11-06,12968
1500000.0,9808700025,3,high_level,2015-02-11,21374
1500000.0,3885804390,4,high_level,2015-04-21,5222
1500000.0,622069006,4,high_level,2014-08-20,217374
1500000.0,629800540,4,high_level,2014-09-09,26319
1500000.0,2397101185,5,high_level,2015-03-03,5400
1500000.0,327000050,4,high_level,2014-12-12,7199
1500000.0,5700004040,3,high_level,2014-09-05,8505
1500000.0,9320200050,4,high_level,2014-12-16,25697
1500000.0,4139490190,4,high_level,2014-07-11,12426
1495000.0,4141800215,4,high_level,2014-11-26,4000
1495000.0,629000615,4,high_level,2014-10-22,10375
1490000.0,6448000020,4,high_level,2015-01-29,18480
1490000.0,9522300010,3,high_level,2015-03-31,14608
1490000.0,31000165,5,high_level,2014-09-11,7821
1488000.0,8835770170,5,high_level,2014-08-22,279968
1488000.0,4139500080,4,high_level,2014-07-18,13077
1485000.0,8835401250,6,high_level,2015-05-06,6440
1485000.0,3885805175,4,high_level,2014-10-01,7200
1485000.0,3885805665,4,high_level,2014-06-12,10800
1485000.0,7582700075,4,high_level,2014-10-02,6120
1484900.0,5450900060,5,high_level,2014-09-23,19252
1482500.0,4217401035,3,high_level,2015-05-07,5000
1481000.0,8920100066,4,high_level,2014-08-20,15411
1480000.0,5700003810,4,high_level,2014-07-23,7200
1480000.0,3892500070,3,high_level,2014-07-28,26000
1480000.0,5167000140,3,high_level,2014-07-11,2264
1476000.0,2911700020,3,high_level,2014-07-21,22518
1475000.0,4217401365,5,high_level,2014-12-10,10300
1475000.0,5317100530,4,high_level,2014-08-27,6179
1475000.0,4139910180,5,high_level,2015-01-14,31570
1475000.0,6762700515,3,high_level,2015-04-21,5000
1475000.0,1118001360,3,high_level,2015-02-18,7080
1470000.0,6645900010,4,high_level,2014-11-20,10189
1468000.0,4139900050,4,high_level,2014-05-19,34460
1465000.0,6169900580,6,high_level,2014-07-09,6420
1465000.0,98000150,4,high_level,2015-01-02,22093
1465000.0,9551201240,4,high_level,2014-10-30,4000
1465000.0,868001705,3,high_level,2015-02-06,9900
1462500.0,1251200045,5,high_level,2014-06-20,4800
1460000.0,9197800010,4,high_level,2014-10-17,14353
1459000.0,98300230,4,high_level,2015-04-28,130208
1457000.0,1338800280,4,high_level,2014-09-29,6900
1454000.0,1235100328,5,high_level,2015-02-25,11334
1452000.0,1724069079,2,high_level,2015-03-19,3128
1450000.0,4055700030,3,high_level,2015-05-02,24920
1450000.0,824059324,4,high_level,2015-03-25,8301
1450000.0,3760500455,3,high_level,2015-02-24,15720
1450000.0,8964800695,3,high_level,2015-03-27,13529
1450000.0,1689400375,4,high_level,2014-08-05,3900
1450000.0,3025300225,5,high_level,2014-10-31,19865
1450000.0,7324900016,5,high_level,2014-10-21,9090
1450000.0,9831200172,4,high_level,2015-02-27,2199
1450000.0,4340000080,4,high_level,2015-03-27,7809
1450000.0,3528900330,4,high_level,2014-07-07,4103
1450000.0,7855000460,3,high_level,2014-10-07,9671
1450000.0,2625069038,4,high_level,2014-11-24,108865
1450000.0,629800380,4,high_level,2014-10-13,24603
1450000.0,6645950070,4,high_level,2015-04-01,38012
1450000.0,1373800295,3,high_level,2014-10-13,6320
1450000.0,4389200955,4,high_level,2015-03-02,17789
1445000.0,6169901085,4,high_level,2014-08-07,3600
1445000.0,1377300005,4,high_level,2015-04-01,8580
1444000.0,5494000040,4,high_level,2014-12-01,9547
1443920.0,9831200520,4,high_level,2014-10-06,5000
1442500.0,5556300076,3,high_level,2015-04-23,9705
1442500.0,8835900220,2,high_level,2014-08-28,16637
1440000.0,809002680,4,high_level,2014-10-14,6000
1440000.0,2025049111,3,high_level,2014-06-19,3819
1438890.0,5456000025,5,high_level,2014-12-01,8000
1437500.0,1102000527,4,high_level,2014-09-02,9231
1436000.0,4139430250,4,high_level,2015-03-30,16582
1430800.0,856000985,4,high_level,2014-11-06,7364
1430000.0,4232900310,5,high_level,2014-10-29,3600
1430000.0,8964800225,3,high_level,2015-03-03,12017
1430000.0,9290900160,4,high_level,2014-09-11,27589
1430000.0,868002335,3,high_level,2015-03-04,9204
1425000.0,1336800670,5,high_level,2014-12-29,6240
1425000.0,6819100020,4,high_level,2014-05-29,6000
1425000.0,98000130,4,high_level,2015-03-24,24054
1425000.0,4385700425,2,high_level,2014-05-05,4000
1420000.0,7419500200,5,high_level,2015-04-01,11438
1419000.0,7933250050,5,high_level,2014-10-28,4500
1415000.0,4139900120,4,high_level,2014-06-05,43950
1415000.0,4055700378,4,high_level,2014-10-09,38016
1415000.0,6613001241,4,high_level,2014-08-11,4408
1411600.0,7856400300,2,high_level,2014-07-02,9400
1410000.0,284000025,2,high_level,2015-04-20,18525
1410000.0,5427100150,4,high_level,2014-06-26,16684
1408760.0,7237550100,4,high_level,2014-08-25,50621
1406890.0,2524049018,5,high_level,2014-12-05,16789
1405000.0,3225059223,4,high_level,2014-05-19,10769
1400000.0,9253900408,3,high_level,2015-04-08,19530
1400000.0,4054530240,4,high_level,2015-04-27,66613
1400000.0,1336800880,4,high_level,2014-08-22,5160
1400000.0,3931900510,4,high_level,2014-08-29,7800
1400000.0,1370801331,4,high_level,2014-08-04,9630
1400000.0,2102700025,5,high_level,2014-10-09,9270
1400000.0,2451000070,4,high_level,2015-04-02,8879
1400000.0,5315100277,5,high_level,2014-05-13,7924
1400000.0,148000475,4,high_level,2014-05-28,9160
1400000.0,4217401055,4,high_level,2014-05-02,4000
1400000.0,5699000070,4,high_level,2014-05-28,7000
1400000.0,3585300194,5,high_level,2015-03-24,32700
1400000.0,1370801440,4,high_level,2015-03-25,7815
1400000.0,328000160,5,high_level,2014-12-11,7920
1400000.0,1118001645,3,high_level,2015-01-30,6073
1400000.0,1250203070,3,high_level,2014-05-14,7200
1400000.0,1370800935,3,high_level,2014-06-18,5500
1400000.0,2068000270,5,high_level,2014-08-05,14990
1400000.0,9359100750,4,high_level,2014-10-31,10550
1400000.0,8823900290,9,high_level,2015-03-17,5508
1400000.0,4139480200,4,high_level,2014-12-09,12103
1400000.0,3303850290,5,high_level,2015-04-09,22326
1400000.0,1245002391,5,high_level,2014-10-22,6907
1399950.0,1692900095,4,high_level,2014-06-18,10046
1399000.0,5316100106,3,high_level,2014-10-10,3600
1398000.0,2525049133,5,high_level,2015-04-02,14959
1398000.0,629000605,3,high_level,2015-02-27,10044
1395710.0,1338300180,4,high_level,2014-07-29,8640
1395000.0,723000114,5,high_level,2014-05-05,8510
1395000.0,2798000020,4,high_level,2014-08-15,16782
1395000.0,1326059142,4,high_level,2014-10-28,128502
1393000.0,2524000050,3,high_level,2014-12-12,21578
1389000.0,3931900580,4,high_level,2015-03-13,3900
1388000.0,6448000010,4,high_level,2015-04-28,20384
1388000.0,2566300100,5,high_level,2015-03-27,11340
1388000.0,524059250,4,high_level,2014-09-22,17400
1388000.0,9829201020,3,high_level,2014-11-18,6653
1388000.0,4122900020,4,high_level,2014-06-26,20001
1387800.0,2225039103,3,high_level,2014-06-26,5500
1387000.0,2579500101,4,high_level,2015-04-21,10880
1387000.0,713500020,4,high_level,2015-04-21,24767
1385000.0,3885801190,4,high_level,2014-07-30,7200
1385000.0,6169901130,3,high_level,2014-09-11,3600
1385000.0,5608000010,4,high_level,2014-08-11,15365
1385000.0,7856410430,6,high_level,2014-05-30,20000
1385000.0,2625069070,4,high_level,2015-04-10,181319
1385000.0,5035300850,5,high_level,2014-11-10,6480
1385000.0,3204300455,3,high_level,2014-08-22,6000
1384000.0,4139480200,4,high_level,2014-06-18,12103
1381000.0,191100672,4,high_level,2014-05-27,9525
1380000.0,2524049108,5,high_level,2015-05-12,18827
1380000.0,4139500200,6,high_level,2015-03-05,10312
1379900.0,1269200229,3,high_level,2014-07-23,38038
1378600.0,7153200160,5,high_level,2015-01-14,6360
1378000.0,7430500110,5,high_level,2014-12-09,12230
1378000.0,1234000704,5,high_level,2015-04-03,8680
1375000.0,3885804260,4,high_level,2014-10-24,9523
1375000.0,9528105305,4,high_level,2015-01-21,4500
1375000.0,4083306045,5,high_level,2014-10-29,5042
1375000.0,1561750040,5,high_level,2014-12-24,13405
1375000.0,8964800370,3,high_level,2014-10-22,10572
1375000.0,3627800050,5,high_level,2014-07-15,22763
1370000.0,7855200120,4,high_level,2014-05-09,9450
1370000.0,486000520,2,high_level,2014-06-06,16940
1370000.0,9359100101,5,high_level,2015-04-14,13843
1365000.0,4139420430,5,high_level,2014-06-11,17258
1365000.0,4054500390,4,high_level,2014-10-07,57346
1365000.0,1724069062,2,high_level,2014-07-14,3444
1365000.0,4217401180,3,high_level,2014-05-30,6000
1364000.0,856001130,4,high_level,2015-02-23,8960
1362500.0,3536900110,3,high_level,2014-10-09,21318
1360000.0,1625069101,4,high_level,2014-07-07,108900
1360000.0,6389970010,4,high_level,2015-03-23,12626
1360000.0,7352200100,2,high_level,2015-02-24,14138
1356920.0,3271800910,4,high_level,2014-07-01,5800
1355000.0,9286000110,5,high_level,2014-08-14,13990
1355000.0,4039800080,5,high_level,2014-05-29,13703
1355000.0,7431500341,3,high_level,2015-04-24,21399
1355000.0,8081020370,4,high_level,2014-07-09,11000
1355000.0,1689401230,3,high_level,2014-06-25,4775
1350000.0,822069112,4,high_level,2015-04-23,89298
1350000.0,2387600010,4,high_level,2015-03-03,12495
1350000.0,3625049079,3,high_level,2014-08-01,9600
1350000.0,1370800940,3,high_level,2014-07-21,5500
1350000.0,2581300010,4,high_level,2014-06-09,15907
1350000.0,713500030,5,high_level,2014-07-28,14984
1350000.0,6813600605,4,high_level,2015-01-28,7440
1350000.0,8712100350,4,high_level,2014-09-09,5164
1350000.0,8964800930,4,high_level,2015-03-17,10296
1350000.0,191100275,4,high_level,2014-09-26,9525
1350000.0,1795800040,4,high_level,2014-09-03,20388
1350000.0,2804600155,4,high_level,2015-05-07,3728
1350000.0,3401700150,5,high_level,2015-04-23,38816
1350000.0,9103000715,4,high_level,2014-11-12,5217
1350000.0,1424069056,4,high_level,2014-08-05,61419
1350000.0,822039084,3,high_level,2015-03-11,65005
1349000.0,8562720420,4,high_level,2015-04-30,8611
1348000.0,4151800410,5,high_level,2014-10-31,5971
1348000.0,629860010,4,high_level,2015-04-29,9827
1346400.0,4122900190,5,high_level,2014-05-12,20021
1345000.0,2998800110,4,high_level,2015-03-25,4920
1340000.0,1251200055,4,high_level,2014-06-26,5040
1340000.0,6613000715,4,high_level,2014-07-21,4905
1340000.0,1370803460,3,high_level,2014-05-07,5500
1339000.0,3885806565,4,high_level,2015-01-30,6349
1339000.0,7936500190,4,high_level,2014-10-21,34689
1339000.0,1922000070,4,high_level,2014-06-09,19387
1338750.0,7781600100,3,high_level,2014-09-05,38869
1337500.0,1025039292,4,high_level,2014-10-30,21074
1335000.0,1336800010,5,high_level,2014-06-13,5800
1335000.0,7351200050,4,high_level,2014-12-18,13342
1335000.0,3324079089,4,high_level,2014-11-21,202554
1333000.0,5317100294,4,high_level,2014-11-13,5126
1330000.0,6169900545,3,high_level,2014-06-25,2885
1330000.0,2579500181,4,high_level,2015-04-07,9776
1328000.0,5452800310,5,high_level,2015-04-20,10796
1328000.0,1336800065,4,high_level,2015-03-24,4640
1326000.0,868002015,3,high_level,2015-02-25,8330
1325000.0,486000510,4,high_level,2014-05-23,7920
1325000.0,4219400555,3,high_level,2014-11-24,5000
1325000.0,9301300270,3,high_level,2015-02-23,2758
1325000.0,324069112,4,high_level,2014-06-17,16526
1325000.0,1337800665,4,high_level,2014-08-11,4800
1325000.0,1732800820,4,high_level,2014-06-19,3600
1325000.0,1342300265,4,high_level,2014-10-01,4760
1325000.0,2424059052,6,high_level,2014-07-10,10213
1325000.0,9578050120,4,high_level,2014-08-08,37076
1325000.0,2883200139,4,high_level,2015-03-06,3672
1325000.0,2125049024,4,high_level,2014-06-20,6280
1325000.0,1802000060,5,high_level,2014-06-12,20158
1325000.0,9541600110,3,high_level,2015-04-30,8400
1325000.0,4379600030,3,high_level,2014-07-29,76665
1325000.0,7576700150,3,high_level,2014-10-01,5504
1324050.0,7582700100,3,high_level,2014-11-11,4080
1321620.0,1438700040,5,high_level,2014-08-25,19447
1321500.0,2925059135,3,high_level,2015-04-08,12968
1320000.0,8081020330,4,high_level,2014-07-29,11843
1320000.0,5556300114,3,high_level,2014-12-19,42693
1320000.0,3262301355,3,high_level,2014-07-25,20104
1320000.0,4139900210,4,high_level,2014-06-20,36200
1320000.0,1860600535,4,high_level,2014-12-20,3600
1320000.0,7237500590,4,high_level,2014-11-17,10369
1315000.0,6137500310,5,high_level,2015-02-13,36342
1315000.0,9533600100,4,high_level,2014-12-08,10292
1315000.0,3856900507,4,high_level,2014-05-12,3997
1315000.0,1337300070,4,high_level,2014-09-24,6105
1313000.0,2397100975,6,high_level,2015-02-20,7200
1312000.0,4221900305,3,high_level,2015-01-21,6300
1311000.0,9550202140,4,high_level,2014-11-17,5625
1310000.0,9273200140,2,high_level,2015-01-21,3938
1310000.0,9106000005,4,high_level,2015-05-27,5000
1310000.0,3459600440,5,high_level,2014-11-25,16600
1309500.0,9412400185,4,high_level,2014-06-19,13912
1309500.0,6117500460,4,high_level,2014-06-30,12215
1308000.0,269001331,5,high_level,2014-09-09,7863
1307000.0,3528900086,5,high_level,2014-05-08,3200
1306000.0,8085400490,5,high_level,2014-08-01,8100
1305000.0,1257200050,5,high_level,2014-07-31,4080
1305000.0,1025039320,4,high_level,2015-04-27,5000
1302000.0,8924100372,4,high_level,2015-04-23,5334
1300000.0,868001790,3,high_level,2015-03-16,7936
1300000.0,1651800010,4,high_level,2014-07-02,21600
1300000.0,913000315,6,high_level,2014-06-05,3880
1300000.0,7135520300,3,high_level,2015-04-07,16365
1300000.0,9808650060,3,high_level,2015-02-25,15021
1300000.0,1925059073,5,high_level,2014-10-10,19180
1300000.0,7237550130,4,high_level,2014-05-20,74052
1300000.0,5317100780,4,high_level,2014-05-12,9687
1300000.0,1441600160,4,high_level,2014-07-23,14021
1300000.0,4441300170,4,high_level,2015-01-12,11857
1300000.0,1732800865,4,high_level,2014-10-02,4160
1300000.0,2770604925,5,high_level,2014-07-15,6400
1300000.0,1959700445,4,high_level,2014-07-25,5500
1300000.0,1193000390,5,high_level,2014-06-20,7800
1300000.0,8563010130,3,high_level,2014-07-25,7752
1300000.0,3425059222,6,high_level,2014-11-24,32670
1300000.0,1778500620,4,high_level,2014-07-07,4000
1300000.0,4139910030,5,high_level,2015-03-02,33310
1300000.0,269000970,5,high_level,2015-04-02,7680
1300000.0,6613000140,3,high_level,2014-11-13,5979
1300000.0,3629890190,4,high_level,2014-06-06,6002
1299890.0,8895800110,5,high_level,2014-08-05,5929
1298890.0,2175100205,5,high_level,2015-03-23,10800
1298000.0,191100235,4,high_level,2014-06-03,10125
1298000.0,1370800825,4,high_level,2014-08-23,5658
1297000.0,9551201585,6,high_level,2014-07-01,9420
1295650.0,2954400190,0,high_level,2014-06-24,28008
1295000.0,3179100055,5,high_level,2014-12-09,8504
1295000.0,1370800680,3,high_level,2015-03-24,5350
1295000.0,1924059254,5,high_level,2015-05-08,15246
1295000.0,5460500040,5,high_level,2015-04-21,9270
1295000.0,7278100515,2,high_level,2014-08-21,19449
1295000.0,9472200060,3,high_level,2014-11-05,12690
1295000.0,1525069134,4,high_level,2015-03-12,90169
1295000.0,4217400305,4,high_level,2015-03-31,4000
1290000.0,3026059085,5,high_level,2015-03-17,290980
1290000.0,3886903615,4,high_level,2015-04-16,7200
1289990.0,8691440220,5,high_level,2015-02-02,8030
1289000.0,9808640320,4,high_level,2015-01-02,2261
1289000.0,904000045,3,high_level,2014-06-23,11394
1289000.0,2877104175,5,high_level,2014-09-10,4060
1288000.0,4141010050,3,high_level,2015-01-21,12625
1288000.0,8081030090,4,high_level,2014-08-15,13175
1288000.0,1924059319,5,high_level,2015-03-20,11358
1285000.0,6788200596,4,high_level,2014-10-16,3800
1285000.0,8156600210,5,high_level,2015-03-26,5100
1285000.0,4139490210,4,high_level,2014-07-30,14450
1285000.0,4218400005,3,high_level,2015-01-30,9200
1285000.0,9471200115,4,high_level,2014-05-28,10800
1284000.0,7237500650,5,high_level,2015-02-13,9466
1280600.0,5482700115,4,high_level,2014-10-20,15450
1280000.0,8127700390,4,high_level,2014-12-15,5500
1280000.0,9275700016,4,high_level,2014-07-06,4620
1280000.0,9822700190,9,high_level,2014-08-08,5000
1280000.0,811000055,4,high_level,2014-09-25,4500
1280000.0,5423010350,5,high_level,2015-02-10,9500
1280000.0,3303850360,4,high_level,2014-06-25,17398
1280000.0,5318100840,4,high_level,2014-06-06,3600
1280000.0,1646502355,4,high_level,2015-04-03,4120
1278000.0,7135520810,4,high_level,2014-07-30,17832
1275000.0,3425069117,6,high_level,2014-08-28,27490
1275000.0,1068000559,4,high_level,2014-10-03,8448
1275000.0,9253900210,3,high_level,2014-07-07,46609
1275000.0,1245003268,4,high_level,2014-11-06,8126
1275000.0,8651100110,4,high_level,2014-12-09,16454
1275000.0,8894200150,4,high_level,2014-12-17,10766
1275000.0,2818100060,4,high_level,2014-05-20,7861
1274950.0,9544200422,4,high_level,2014-07-31,8850
1272500.0,1336300610,4,high_level,2015-04-02,5000
1272000.0,1727850340,4,high_level,2014-09-29,13729
1272000.0,4385701285,4,high_level,2014-12-23,4000
1270000.0,8085400355,5,high_level,2014-12-04,9520
1270000.0,1424059154,4,high_level,2014-05-16,8313
1270000.0,3323500030,5,high_level,2014-06-04,17204
1268890.0,1126059201,5,high_level,2015-05-04,35192
1267500.0,7237501380,4,high_level,2015-05-07,13404
1266520.0,711000110,3,high_level,2014-09-15,9576
1265000.0,4218400175,3,high_level,2015-02-23,5657
1265000.0,1084000107,4,high_level,2014-12-02,6000
1265000.0,5351200265,4,high_level,2014-09-11,3604
1265000.0,1336300445,4,high_level,2015-04-22,2646
1264000.0,2213000030,4,high_level,2014-05-12,9170
1262000.0,7576200012,2,high_level,2014-07-17,3917
1260500.0,9365700385,4,high_level,2014-07-14,16950
1260000.0,9272201250,2,high_level,2015-03-30,7225
1260000.0,9273200145,3,high_level,2014-10-10,3960
1260000.0,7603100095,3,high_level,2014-11-10,8625
1260000.0,3835502815,3,high_level,2014-09-25,9930
1260000.0,4232400400,4,high_level,2014-09-29,5400
1260000.0,1245003330,4,high_level,2014-07-31,9003
1258000.0,3630200340,4,high_level,2014-10-01,6000
1256500.0,3625500130,4,high_level,2014-05-30,13700
1255780.0,4233600260,5,high_level,2014-12-30,12042
1255000.0,1025049174,4,high_level,2014-05-15,7535
1255000.0,3625600190,4,high_level,2015-04-09,13100
1250000.0,5316100220,4,high_level,2015-03-19,7200
1250000.0,3585900495,3,high_level,2014-11-10,18505
1250000.0,9273200115,4,high_level,2014-12-17,12500
1250000.0,723000226,3,high_level,2014-10-28,4815
1250000.0,7613700521,4,high_level,2014-08-02,5000
1250000.0,7974700150,5,high_level,2015-05-01,4798
1250000.0,5317100570,3,high_level,2014-12-15,4944
1250000.0,4054510270,4,high_level,2014-08-27,41263
1250000.0,7215720070,5,high_level,2014-08-06,32909
1250000.0,9322800230,4,high_level,2014-12-12,20240
1250000.0,6065300570,4,high_level,2014-06-24,15600
1250000.0,736100065,4,high_level,2015-03-10,15375
1250000.0,9279700013,3,high_level,2014-07-10,5353
1250000.0,1370801020,4,high_level,2014-07-09,5500
1250000.0,3505100126,3,high_level,2014-06-26,8500
1250000.0,5451200600,5,high_level,2014-06-02,13238
1250000.0,1125069102,4,high_level,2015-04-27,217800
1250000.0,3585900045,5,high_level,2014-10-22,28300
1250000.0,3134100023,4,high_level,2014-11-25,13000
1250000.0,8965510190,4,high_level,2014-06-10,21755
1250000.0,7856660130,5,high_level,2014-12-04,13874
